Name,Vac,Paco,Pdco,Vdco,Pso,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,Manufacturer,Model
Power-One: PVI-6000-OUTD-S-US-Z [240V] 240V [CEC 2018],240.0,6000.0,6236.59,345.0,29.6911,-2.90335e-06,-1.30327e-05,0.00034688,-0.000752886,0.24,480.0,18.0771,100.0,480.0,Power-One,PVI-6000-OUTD-S-US-Z [240V] 240V [CEC 2018]
Power-One: PVI-6000-OUTD-S-US-Z [277V] 277V [CEC 2018],277.0,6000.0,6196.81,400.0,35.3564,-2.0293599999999997e-06,-2.40152e-05,-4.47461e-05,-0.00174891,0.32,480.0,15.492,100.0,480.0,Power-One,PVI-6000-OUTD-S-US-Z [277V] 277V [CEC 2018]
Power-One: PVI-6000-OUTD-S-US-Z-A (208V) 208V [CEC 2015],208.0,6000.0,6274.842941,310.1090873,29.90817262,-3.93e-06,-9.39e-06,1.71E-03,-0.000745,0.2,600.0,36.0,200.0,530.0,Power-One,PVI-6000-OUTD-S-US-Z-A (208V) 208V [CEC 2015]
Power-One: PVI-6000-OUTD-S-US-Z-A (240V) 240V [CEC 2015],240.0,6000.0,6244.762234000001,342.4914286,31.44338077,-3.27e-06,-1.83e-05,6.94E-04,-0.0011300000000000001,0.2,600.0,36.0,200.0,530.0,Power-One,PVI-6000-OUTD-S-US-Z-A (240V) 240V [CEC 2015]
Power-One: PVI-6000-OUTD-S-US-Z-A (277V) 277V [CEC 2015],277.0,6000.0,6201.523031000001,400.58210319999995,37.35754503,-2.17e-06,-3.54e-05,4.73E-05,-0.00259,0.3,600.0,36.0,200.0,530.0,Power-One,PVI-6000-OUTD-S-US-Z-A (277V) 277V [CEC 2015]
Power-One: PVI-6000-OUTD-S-US-Z-A [208V] 208V [CEC 2018],208.0,6000.0,6267.34,310.0,30.1775,-3.6045999999999998e-06,-6.05239e-06,0.00107536,-0.00045287699999999997,0.18,480.0,20.2172,100.0,480.0,Power-One,PVI-6000-OUTD-S-US-Z-A [208V] 208V [CEC 2018]
Power-One: PVI-6000-OUTD-S-US-Z-A [240V] 240V [CEC 2018],240.0,6000.0,6236.59,345.0,29.6911,-2.90335e-06,-1.30327e-05,0.00034688,-0.000752886,0.24,480.0,18.0771,100.0,480.0,Power-One,PVI-6000-OUTD-S-US-Z-A [240V] 240V [CEC 2018]
Power-One: PVI-6000-OUTD-S-US-Z-A [277V] 277V [CEC 2018],277.0,6000.0,6196.81,400.0,35.3564,-2.0293599999999997e-06,-2.40152e-05,-4.47461e-05,-0.00174891,0.32,480.0,15.492,100.0,480.0,Power-One,PVI-6000-OUTD-S-US-Z-A [277V] 277V [CEC 2018]
Power-One: PVI-6000-OUTD-US (208V) 208V [CEC 2016],208.0,6000.0,6267.34,310.0,30.1775,-3.6e-06,-6.05e-06,0.00107536,-0.00045287699999999997,0.18,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US (208V) 208V [CEC 2016]
Power-One: PVI-6000-OUTD-US (240V) 240V [CEC 2016],240.0,6000.0,6236.59,345.0,29.6911,-2.9e-06,-1.3000000000000001e-05,0.00034688,-0.000752886,0.24,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US (240V) 240V [CEC 2016]
Power-One: PVI-6000-OUTD-US (277V) 277V [CEC 2016],277.0,6000.0,6196.81,400.0,35.3564,-2.03e-06,-2.4e-05,-4.47E-05,-0.00174891,0.32,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US (277V) 277V [CEC 2016]
Power-One: PVI-6000-OUTD-US [208V] 208V [CEC 2018],208.0,6000.0,6267.34,310.0,30.1775,-3.6045999999999998e-06,-6.05239e-06,0.00107536,-0.00045287699999999997,0.18,480.0,20.2172,100.0,480.0,Power-One,PVI-6000-OUTD-US [208V] 208V [CEC 2018]
Power-One: PVI-6000-OUTD-US [240V] 240V [CEC 2018],240.0,6000.0,6236.59,345.0,29.6911,-2.90335e-06,-1.30327e-05,0.00034688,-0.000752886,0.24,480.0,18.0771,100.0,480.0,Power-One,PVI-6000-OUTD-US [240V] 240V [CEC 2018]
Power-One: PVI-6000-OUTD-US [277V] 277V [CEC 2018],277.0,6000.0,6196.81,400.0,35.3564,-2.0293599999999997e-06,-2.40152e-05,-4.47461e-05,-0.00174891,0.32,480.0,15.492,100.0,480.0,Power-One,PVI-6000-OUTD-US [277V] 277V [CEC 2018]
Power-One: PVI-6000-OUTD-US-A (208V) 208V [CEC 2016],208.0,6000.0,6267.34,310.0,30.1775,-3.6e-06,-6.05e-06,0.00107536,-0.00045287699999999997,0.18,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-A (208V) 208V [CEC 2016]
Power-One: PVI-6000-OUTD-US-A (240V) 240V [CEC 2016],240.0,6000.0,6236.59,345.0,29.6911,-2.9e-06,-1.3000000000000001e-05,0.00034688,-0.000752886,0.24,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-A (240V) 240V [CEC 2016]
Power-One: PVI-6000-OUTD-US-A (277V) 277V [CEC 2016],277.0,6000.0,6196.81,400.0,35.3564,-2.03e-06,-2.4e-05,-4.47E-05,-0.00174891,0.32,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-A (277V) 277V [CEC 2016]
Power-One: PVI-6000-OUTD-US-A [208V] 208V [CEC 2018],208.0,6000.0,6267.34,310.0,30.1775,-3.6045999999999998e-06,-6.05239e-06,0.00107536,-0.00045287699999999997,0.18,480.0,20.2172,100.0,480.0,Power-One,PVI-6000-OUTD-US-A [208V] 208V [CEC 2018]
Power-One: PVI-6000-OUTD-US-A [240V] 240V [CEC 2018],240.0,6000.0,6236.59,345.0,29.6911,-2.90335e-06,-1.30327e-05,0.00034688,-0.000752886,0.24,480.0,18.0771,100.0,480.0,Power-One,PVI-6000-OUTD-US-A [240V] 240V [CEC 2018]
Power-One: PVI-6000-OUTD-US-A [277V] 277V [CEC 2018],277.0,6000.0,6196.81,400.0,35.3564,-2.0293599999999997e-06,-2.40152e-05,-4.47461e-05,-0.00174891,0.32,480.0,15.492,100.0,480.0,Power-One,PVI-6000-OUTD-US-A [277V] 277V [CEC 2018]
Power-One: PVI-6000-OUTD-US-Z (208V) 208V [CEC 2016],208.0,6000.0,6267.34,310.0,30.1775,-3.6e-06,-6.05e-06,0.00107536,-0.00045287699999999997,0.18,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z (208V) 208V [CEC 2016]
Power-One: PVI-6000-OUTD-US-Z (240V) 240V [CEC 2016],240.0,6000.0,6236.59,345.0,29.6911,-2.9e-06,-1.3000000000000001e-05,0.00034688,-0.000752886,0.24,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z (240V) 240V [CEC 2016]
Power-One: PVI-6000-OUTD-US-Z (277V) 277V [CEC 2016],277.0,6000.0,6196.81,400.0,35.3564,-2.03e-06,-2.4e-05,-4.47E-05,-0.00174891,0.32,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z (277V) 277V [CEC 2016]
Power-One: PVI-6000-OUTD-US-Z [208V] 208V [CEC 2018],208.0,6000.0,6267.34,310.0,30.1775,-3.6045999999999998e-06,-6.05239e-06,0.00107536,-0.00045287699999999997,0.18,480.0,20.2172,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z [208V] 208V [CEC 2018]
Power-One: PVI-6000-OUTD-US-Z [240V] 240V [CEC 2018],240.0,6000.0,6236.59,345.0,29.6911,-2.90335e-06,-1.30327e-05,0.00034688,-0.000752886,0.24,480.0,18.0771,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z [240V] 240V [CEC 2018]
Power-One: PVI-6000-OUTD-US-Z [277V] 277V [CEC 2018],277.0,6000.0,6196.81,400.0,35.3564,-2.0293599999999997e-06,-2.40152e-05,-4.47461e-05,-0.00174891,0.32,480.0,15.492,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z [277V] 277V [CEC 2018]
Power-One: PVI-6000-OUTD-US-Z-A (208V) 208V [CEC 2016],208.0,6000.0,6267.34,310.0,30.1775,-3.6e-06,-6.05e-06,0.00107536,-0.00045287699999999997,0.18,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z-A (208V) 208V [CEC 2016]
Power-One: PVI-6000-OUTD-US-Z-A (240V) 240V [CEC 2016],240.0,6000.0,6236.59,345.0,29.6911,-2.9e-06,-1.3000000000000001e-05,0.00034688,-0.000752886,0.24,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z-A (240V) 240V [CEC 2016]
Power-One: PVI-6000-OUTD-US-Z-A (277V) 277V [CEC 2016],277.0,6000.0,6196.81,400.0,35.3564,-2.03e-06,-2.4e-05,-4.47E-05,-0.00174891,0.32,480.0,0.0125,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z-A (277V) 277V [CEC 2016]
Power-One: PVI-6000-OUTD-US-Z-A [208V] 208V [CEC 2018],208.0,6000.0,6267.34,310.0,30.1775,-3.6045999999999998e-06,-6.05239e-06,0.00107536,-0.00045287699999999997,0.18,480.0,20.2172,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z-A [208V] 208V [CEC 2018]
Power-One: PVI-6000-OUTD-US-Z-A [240V] 240V [CEC 2018],240.0,6000.0,6236.59,345.0,29.6911,-2.90335e-06,-1.30327e-05,0.00034688,-0.000752886,0.24,480.0,18.0771,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z-A [240V] 240V [CEC 2018]
Power-One: PVI-6000-OUTD-US-Z-A [277V] 277V [CEC 2018],277.0,6000.0,6196.81,400.0,35.3564,-2.0293599999999997e-06,-2.40152e-05,-4.47461e-05,-0.00174891,0.32,480.0,15.492,100.0,480.0,Power-One,PVI-6000-OUTD-US-Z-A [277V] 277V [CEC 2018]
Power-One: PVI-CENTRAL-100-US (208) 208V [CEC 2008],208.0,100000.0,105824.3042,371.93642860000006,791.64474,-3.25e-07,2.56e-05,1.17E-03,0.000405,47.0,600.0,340.0,330.0,600.0,Power-One,PVI-CENTRAL-100-US (208) 208V [CEC 2008]
Power-One: PVI-CENTRAL-100-US (208V) 208V [CEC 2016],208.0,100000.0,105695.0,370.0,764.526,-3.10869e-07,2.04981e-05,0.00108091,0.00011979200000000001,47.0,480.0,0.208333,330.0,480.0,Power-One,PVI-CENTRAL-100-US (208V) 208V [CEC 2016]
Power-One: PVI-CENTRAL-100-US (480) 480V [CEC 2008],480.0,100000.0,105835.1216,371.62880950000005,851.5486177,-3.65e-07,2.2100000000000002e-05,8.52E-04,-4.77e-05,50.0,600.0,340.0,330.0,600.0,Power-One,PVI-CENTRAL-100-US (480) 480V [CEC 2008]
Power-One: PVI-CENTRAL-100-US (480V) 480V [CEC 2016],480.0,100000.0,105670.0,370.0,830.712,-3.4899999999999996e-07,2.18e-05,0.000718996,-0.000141767,50.0,480.0,0.208333,330.0,480.0,Power-One,PVI-CENTRAL-100-US (480V) 480V [CEC 2016]
Power-One: PVI-CENTRAL-100-US [208V] 208V [CEC 2018],208.0,100000.0,105695.0,370.0,764.526,-3.10869e-07,2.04981e-05,0.00108091,0.00011979200000000001,47.0,480.0,285.663,330.0,480.0,Power-One,PVI-CENTRAL-100-US [208V] 208V [CEC 2018]
Power-One: PVI-CENTRAL-100-US [480V] 480V [CEC 2018],480.0,100000.0,105670.0,370.0,830.712,-3.49392e-07,2.18292e-05,0.000718996,-0.000141767,50.0,480.0,285.594,330.0,480.0,Power-One,PVI-CENTRAL-100-US [480V] 480V [CEC 2018]
Power-One: PVI-CENTRAL-250-US (480V) 480V [CEC 2016],480.0,250000.0,259211.0,360.0,868.13,-9e-08,3.66e-05,0.0036297,-0.00025045,105.3,480.0,0.520833,320.0,480.0,Power-One,PVI-CENTRAL-250-US (480V) 480V [CEC 2016]
Power-One: PVI-CENTRAL-250-US 480V [CEC 2011],480.0,250000.0,259434.6652,360.4488889,956.6122543,-1e-07,4.15e-05,2.43E-03,-0.000624,105.3,600.0,850.0,320.0,550.0,Power-One,PVI-CENTRAL-250-US 480V [CEC 2011]
Power-One: PVI-CENTRAL-250-US [480V] 480V [CEC 2018],480.0,250000.0,259211.0,360.0,868.13,-9.003019999999999e-08,3.65965e-05,0.0036297,-0.00025045,105.3,480.0,720.03,320.0,480.0,Power-One,PVI-CENTRAL-250-US [480V] 480V [CEC 2018]
Power-One: PVI-CENTRAL-300-US (480V) 480V [CEC 2016],480.0,300000.0,311353.0,360.0,1000.16,-8.32e-08,4.59e-05,0.00125909,-0.00124165,119.0,480.0,0.625,320.0,480.0,Power-One,PVI-CENTRAL-300-US (480V) 480V [CEC 2016]
Power-One: PVI-CENTRAL-300-US 480V [CEC 2011],480.0,300000.0,311739.3793,360.77492060000003,966.7211974,-8.44e-08,4.66e-05,1.72E-03,-0.000919,119.0,600.0,1020.0,320.0,550.0,Power-One,PVI-CENTRAL-300-US 480V [CEC 2011]
Power-One: PVI-CENTRAL-300-US [480V] 480V [CEC 2018],480.0,300000.0,311353.0,360.0,1000.16,-8.316599999999999e-08,4.59182e-05,0.00125909,-0.00124165,119.0,480.0,864.8689999999999,320.0,480.0,Power-One,PVI-CENTRAL-300-US [480V] 480V [CEC 2018]
Power-One: PVI-CENTRAL-50-US (208) 208V [CEC 2008],208.0,50000.0,52921.78665,372.087381,451.8522849,-7.040000000000001e-07,2.22e-05,5.45E-04,-0.000349,33.0,600.0,170.0,330.0,600.0,Power-One,PVI-CENTRAL-50-US (208) 208V [CEC 2008]
Power-One: PVI-CENTRAL-50-US (208V) 208V [CEC 2016],208.0,50000.0,52854.5,370.0,435.56,-6.725e-07,2.12873e-05,0.000425228,-0.00044688,33.0,480.0,0.10416700000000001,330.0,480.0,Power-One,PVI-CENTRAL-50-US (208V) 208V [CEC 2016]
Power-One: PVI-CENTRAL-50-US (480) 480V [CEC 2008],480.0,50000.0,52668.90096,371.94928569999996,467.6148612,-5.970000000000001e-07,2.25e-05,6.78E-04,-1.4499999999999998e-05,41.0,600.0,170.0,330.0,600.0,Power-One,PVI-CENTRAL-50-US (480) 480V [CEC 2008]
Power-One: PVI-CENTRAL-50-US (480V) 480V [CEC 2016],480.0,50000.0,52623.7,370.0,453.716,-5.75e-07,2.05e-05,0.000726936,8.62e-05,41.0,480.0,0.10416700000000001,330.0,480.0,Power-One,PVI-CENTRAL-50-US (480V) 480V [CEC 2016]
Power-One: PVI-CENTRAL-50-US [208V] 208V [CEC 2018],208.0,50000.0,52854.5,370.0,435.56,-6.725e-07,2.12873e-05,0.000425228,-0.00044688,33.0,480.0,142.85,330.0,480.0,Power-One,PVI-CENTRAL-50-US [208V] 208V [CEC 2018]
Power-One: PVI-CENTRAL-50-US [480V] 480V [CEC 2018],480.0,50000.0,52623.7,370.0,453.716,-5.74517e-07,2.04973e-05,0.000726936,8.62276e-05,41.0,480.0,142.226,330.0,480.0,Power-One,PVI-CENTRAL-50-US [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S-480-A 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S-480-A 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S-480-A [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S-US-480 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S-US-480 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S-US-480 [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S1-480-A 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1-480-A 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S1-480-A [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S1-US-480 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1-US-480 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S1-US-480 [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S1A-480-A 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1A-480-A 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S1A-480-A [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1A-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S1A-US-480 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1A-US-480 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S1A-US-480 [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1A-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S1B-480-A 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1B-480-A 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S1B-480-A [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1B-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-S1B-US-480 480V [CEC 2016],480.0,20000.0,20460.7,700.0,88.916,-3.9899999999999996e-07,-3.16e-05,-0.000800185,0.000520041,0.61,800.0,0.025,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1B-US-480 480V [CEC 2016]
Power-One: TRIO-20.0-TL-OUTD-S1B-US-480 [480V] 480V [CEC 2018],480.0,20000.0,20460.7,700.0,88.916,-3.98611e-07,-3.15854e-05,-0.000800185,0.000520041,0.61,800.0,29.2295,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-S1B-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-20.0-TL-OUTD-US-480 480V [CEC 2013],480.0,20000.0,20453.474019999998,700.1142857000001,88.83978064,-3.09e-07,-3.26e-05,-1.05E-03,-0.00020299999999999997,0.6,950.0,25.0,450.0,800.0,Power-One,TRIO-20.0-TL-OUTD-US-480 480V [CEC 2013]
Power-One: TRIO-27.6-TL-OUTD-S-480-A 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S-480-A 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S-480-A [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S-US-480 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S-US-480 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S-US-480 [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S1-480-A 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1-480-A 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S1-480-A [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S1-US-480 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1-US-480 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S1-US-480 [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S1A-480-A 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1A-480-A 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S1A-480-A [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1A-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S1A-US-480 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1A-US-480 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S1A-US-480 [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1A-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S1B-480-A 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1B-480-A 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S1B-480-A [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1B-480-A [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-S1B-US-480 480V [CEC 2016],480.0,27600.0,28199.2,715.0,92.1345,-2.51e-07,-3.14e-05,-0.0013358,-0.00175288,0.61,800.0,0.0345,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1B-US-480 480V [CEC 2016]
Power-One: TRIO-27.6-TL-OUTD-S1B-US-480 [480V] 480V [CEC 2018],480.0,27600.0,28199.2,715.0,92.1345,-2.5138e-07,-3.14105e-05,-0.0013358,-0.00175288,0.61,800.0,39.4394,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-S1B-US-480 [480V] 480V [CEC 2018]
Power-One: TRIO-27.6-TL-OUTD-US-480 480V [CEC 2013],480.0,27600.0,28204.54644,715.0579365,95.30741035,-2.53e-07,-3.11e-05,-1.04E-03,-0.0008410000000000001,0.6,950.0,30.9,520.0,800.0,Power-One,TRIO-27.6-TL-OUTD-US-480 480V [CEC 2013]
Power-One: ULTRA-1100-TL-OUTD-1-US-690-x-y-z 690V [CEC 2013],690.0,1170000.0,1199820.0690000001,745.218254,1815.258167,-1.04e-08,-5.41e-05,-8.90E-04,-0.00223,329.0,1000.0,2100.0,470.0,900.0,Power-One,ULTRA-1100-TL-OUTD-1-US-690-x-y-z 690V [CEC 2013]
Power-One: ULTRA-1100-TL-OUTD-1-US-690-x-y-z [690V] 690V [CEC 2018],690.0,1154000.0,1199390.0,746.0,5365.19,-2.25791e-08,-4.900979999999999e-05,-0.000293564,-0.0006652089999999999,329.0,800.0,1607.76,585.0,800.0,Power-One,ULTRA-1100-TL-OUTD-1-US-690-x-y-z [690V] 690V [CEC 2018]
Power-One: ULTRA-1100-TL-OUTD-2-US-690-x-y-z 690V [CEC 2013],690.0,1000000.0,1025417.8409999999,745.4407143,1163.285624,-1.07e-08,-4.9e-05,-2.98E-03,-0.003,329.0,1000.0,2100.0,470.0,900.0,Power-One,ULTRA-1100-TL-OUTD-2-US-690-x-y-z 690V [CEC 2013]
Power-One: ULTRA-1100-TL-OUTD-2-US-690-x-y-z [690V] 690V [CEC 2018],690.0,1000000.0,1039770.0,746.0,4403.67,-2.61695e-08,-4.7854799999999995e-05,-0.000726943,-0.00108006,328.8,800.0,1393.79,585.0,800.0,Power-One,ULTRA-1100-TL-OUTD-2-US-690-x-y-z [690V] 690V [CEC 2018]
Power-One: ULTRA-1100-TL-OUTD-3-US-690-x-y-z 690V [CEC 2013],690.0,1170000.0,1198718.3590000002,745.4623809999999,1534.13619,-1.05e-08,-4.61e-05,-1.79E-03,-0.0022199999999999998,382.0,1000.0,2100.0,470.0,900.0,Power-One,ULTRA-1100-TL-OUTD-3-US-690-x-y-z 690V [CEC 2013]
